Month_Start,Store ID,Product ID,Demand Forecast,Units Sold,Units Ordered,Price,Competitor Pricing,Discount,Inventory Level,Holiday/Promotion,Category,Region,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2022-02-01,S005,P0019,2150.57,2078,1515,55.27166666666667,56.09166666666667,12.916666666666666,302.3333333333333,6,Clothing,West,1,1,4,6
2022-02-01,S005,P0020,2428.27,2390,1329,67.0125,68.0225,7.083333333333333,348.75,4,Clothing,South,2,3,4,3
2022-03-01,S001,P0001,1073.78,967,1670,44.732499999999995,44.61083333333334,11.25,218.16666666666666,6,Electronics,West,1,5,4,2
2022-03-01,S001,P0002,1405.3,1409,1528,61.734166666666674,60.6875,6.666666666666667,277.0,5,Clothing,East,1,4,2,5
2022-03-01,S001,P0003,2353.32,2278,1489,63.0275,64.38583333333334,13.333333333333334,283.6666666666667,5,Toys,South,2,3,5,2
2022-03-01,S001,P0004,2735.84,2649,1103,59.04833333333334,58.1975,7.5,334.1666666666667,8,Electronics,East,3,1,3,5
2022-03-01,S001,P0005,1795.02,1724,1416,49.326666666666675,48.030833333333334,8.75,268.25,5,Groceries,West,3,1,3,5
2022-03-01,S001,P0006,1022.36,1008,1069,62.598333333333336,63.729166666666664,8.75,218.58333333333334,5,Furniture,South,3,0,4,5
2022-03-01,S001,P0007,2086.48,2009,1324,57.62583333333333,58.76166666666668,12.083333333333334,313.75,5,Clothing,South,3,3,1,5
2022-03-01,S001,P0008,1471.05,1436,1205,61.6475,62.604166666666664,11.25,208.58333333333334,6,Groceries,West,3,3,4,2
2022-03-01,S001,P0009,1394.93,1339,1230,62.80583333333333,63.74166666666667,10.416666666666666,283.5833333333333,6,Groceries,South,4,3,1,4
2022-03-01,S001,P0010,1175.44,1117,1658,56.81,56.48666666666667,10.0,229.25,8,Electronics,West,4,1,4,3
2022-03-01,S001,P0011,1228.77,1133,1439,61.28916666666667,60.94583333333333,9.583333333333334,255.41666666666666,10,Groceries,East,4,4,3,1
2022-03-01,S001,P0012,1212.79,1185,977,55.096666666666664,54.544999999999995,8.333333333333334,215.08333333333334,6,Clothing,East,3,4,2,3
2022-03-01,S001,P0013,1248.22,1177,1438,66.84416666666667,66.96,6.666666666666667,238.58333333333334,10,Clothing,South,6,2,1,3
2022-03-01,S001,P0014,1308.03,1265,1432,65.31416666666667,65.35666666666667,10.833333333333334,212.83333333333334,5,Toys,South,2,3,4,3
2022-03-01,S001,P0015,1597.3,1514,1157,43.54083333333333,42.8325,11.25,246.5,6,Toys,North,4,3,1,4
2022-03-01,S001,P0016,2114.49,2050,1413,51.33583333333333,51.031666666666666,13.333333333333334,277.75,5,Clothing,East,4,3,2,3
2022-03-01,S001,P0017,1635.11,1552,1382,61.4975,63.04083333333333,8.75,272.75,7,Clothing,North,5,1,3,3
2022-03-01,S001,P0018,1995.11,1942,1111,60.32916666666667,59.7575,9.583333333333334,273.1666666666667,6,Furniture,East,0,4,4,4
2022-03-01,S001,P0019,1592.68,1509,1296,52.77166666666667,52.67583333333334,10.416666666666666,235.08333333333334,6,Furniture,South,3,2,0,7
2022-03-01,S001,P0020,1631.81,1547,1426,45.80416666666667,45.3425,9.583333333333334,225.41666666666666,7,Toys,North,6,1,2,3
2022-03-01,S002,P0001,1525.81,1427,1178,51.26916666666667,51.291666666666664,6.25,289.25,7,Toys,North,3,4,1,4
2022-03-01,S002,P0002,1063.1,1003,1413,46.19916666666666,45.1525,5.0,244.0,5,Electronics,North,3,4,3,2
2022-03-01,S002,P0003,1423.27,1354,1013,65.23916666666666,66.92583333333333,9.583333333333334,209.25,9,Furniture,West,2,1,5,4
2022-03-01,S002,P0004,1744.1,1707,1060,59.1575,61.33583333333333,10.0,274.1666666666667,7,Groceries,North,3,5,3,1
2022-03-01,S002,P0005,1661.1299999999999,1604,1339,50.774166666666666,49.919999999999995,9.583333333333334,290.75,6,Groceries,West,2,3,5,2
2022-03-01,S002,P0006,1739.32,1672,1215,57.395833333333336,57.315,9.166666666666666,328.8333333333333,6,Furniture,North,7,1,2,2
2022-03-01,S002,P0007,1631.81,1520,1198,58.7475,58.315,11.25,249.5,2,Toys,South,4,3,1,4
2022-03-01,S002,P0008,1633.88,1569,1421,68.01333333333334,69.21833333333333,10.0,290.5833333333333,7,Furniture,South,3,5,2,2
2022-03-01,S002,P0009,1195.35,1095,1373,53.75833333333333,54.51083333333333,4.583333333333333,278.5,6,Groceries,South,2,4,3,3
2022-03-01,S002,P0010,1980.59,1838,1574,57.8525,57.36416666666667,10.833333333333334,292.5,11,Electronics,West,4,3,4,1
2022-03-01,S002,P0011,1757.47,1676,1295,39.77833333333333,38.27,11.666666666666666,265.8333333333333,5,Clothing,North,2,2,2,6
2022-03-01,S002,P0012,2580.07,2488,1517,46.830000000000005,47.12916666666666,10.833333333333334,356.8333333333333,5,Electronics,West,4,2,4,2
2022-03-01,S002,P0013,1649.3400000000001,1612,1302,59.98500000000001,60.12833333333333,12.916666666666666,299.0,5,Groceries,West,4,3,3,2
2022-03-01,S002,P0014,1950.89,1894,1505,48.17166666666666,47.517500000000005,7.916666666666667,280.5,7,Groceries,West,2,5,4,1
2022-03-01,S002,P0015,1827.96,1771,1270,57.41,58.11416666666667,10.0,289.9166666666667,6,Furniture,West,2,3,6,1
2022-03-01,S002,P0016,1577.53,1482,1246,52.51583333333334,53.76916666666667,10.416666666666666,275.9166666666667,5,Electronics,South,2,5,2,3
2022-03-01,S002,P0017,1638.2,1577,1455,48.54916666666667,48.03416666666667,10.416666666666666,293.0833333333333,6,Toys,West,2,5,2,3
2022-03-01,S002,P0018,1698.64,1652,1319,54.71333333333333,54.655833333333334,12.083333333333334,315.0,6,Clothing,South,1,4,4,3
2022-03-01,S002,P0019,1304.12,1248,1419,62.24416666666667,61.634166666666665,10.0,315.0,5,Clothing,North,3,4,0,5
2022-03-01,S002,P0020,1909.18,1870,1514,49.99583333333334,49.80833333333334,11.25,225.5,4,Groceries,South,4,0,1,7
2022-03-01,S003,P0001,1685.43,1640,1518,54.83916666666667,55.071666666666665,10.416666666666666,266.8333333333333,4,Clothing,North,3,4,3,2
2022-03-01,S003,P0002,1638.76,1593,1082,49.26583333333334,49.3825,7.083333333333333,223.41666666666666,7,Groceries,North,3,4,4,1
2022-03-01,S003,P0003,1479.74,1416,1270,52.6525,53.303333333333335,12.083333333333334,261.9166666666667,6,Electronics,West,1,3,4,4
2022-03-01,S003,P0004,1594.02,1499,1332,59.095,57.44583333333333,10.833333333333334,248.5,3,Clothing,South,2,2,4,4
2022-03-01,S003,P0005,2105.6,2030,1290,50.225,50.07416666666666,10.416666666666666,300.5,6,Clothing,East,3,3,4,2
2022-03-01,S003,P0006,2026.8400000000001,1985,1268,54.61333333333334,55.745,6.666666666666667,311.1666666666667,4,Electronics,North,5,3,2,2
2022-03-01,S003,P0007,1921.8400000000001,1883,1453,53.42583333333334,53.05166666666667,12.916666666666666,289.5,6,Furniture,West,5,0,4,3
2022-03-01,S003,P0008,2073.53,1995,1357,60.51,58.48083333333333,9.583333333333334,297.5833333333333,6,Toys,East,1,4,5,2
2022-03-01,S003,P0009,1731.78,1697,1336,50.00416666666666,50.083333333333336,7.083333333333333,254.83333333333334,7,Toys,South,0,4,4,4
2022-03-01,S003,P0010,1658.6,1618,1422,44.95416666666666,45.66833333333333,9.166666666666666,233.08333333333334,4,Furniture,South,4,2,1,5
2022-03-01,S003,P0011,1735.64,1686,1097,50.526666666666664,50.935,9.583333333333334,301.3333333333333,5,Clothing,West,2,4,3,3
2022-03-01,S003,P0012,2117.11,2030,1258,61.16833333333333,62.0,11.666666666666666,268.1666666666667,8,Toys,East,2,4,5,1
2022-03-01,S003,P0013,1654.75,1553,1266,56.531666666666666,54.83583333333333,7.5,303.0833333333333,8,Groceries,South,5,3,2,2
2022-03-01,S003,P0014,1839.43,1752,1227,57.156666666666666,57.262499999999996,7.083333333333333,276.0833333333333,9,Toys,South,2,6,3,1
2022-03-01,S003,P0015,2459.1400000000003,2386,1485,52.505833333333335,53.009166666666665,9.166666666666666,356.75,6,Electronics,South,3,4,3,2
2022-03-01,S003,P0016,1774.6200000000001,1690,1398,62.854166666666664,64.42833333333333,14.166666666666666,308.4166666666667,6,Clothing,West,1,6,3,2
2022-03-01,S003,P0017,1607.58,1601,1238,61.85333333333333,62.767500000000005,10.416666666666666,278.3333333333333,7,Clothing,West,2,4,2,4
2022-03-01,S003,P0018,1249.65,1207,1151,56.82333333333333,55.39333333333334,9.166666666666666,244.5,5,Electronics,East,4,1,1,6
2022-03-01,S003,P0019,1639.9,1621,1242,58.600833333333334,58.68666666666667,9.166666666666666,282.0833333333333,4,Clothing,East,6,0,5,1
2022-03-01,S003,P0020,2043.08,2029,1577,58.567499999999995,58.373333333333335,10.0,309.8333333333333,7,Toys,South,3,3,5,1
2022-03-01,S004,P0001,1116.92,1102,1623,47.42083333333333,47.82083333333333,13.333333333333334,253.5,2,Groceries,East,2,5,3,2
2022-03-01,S004,P0002,3452.73,3355,1381,63.541666666666664,62.748333333333335,4.583333333333333,372.75,7,Groceries,West,5,0,4,3
2022-03-01,S004,P0003,1413.57,1325,1462,37.81583333333333,38.015,7.916666666666667,294.9166666666667,5,Clothing,South,5,0,4,3
2022-03-01,S004,P0004,1602.48,1541,1349,59.04333333333333,59.590833333333336,8.75,250.58333333333334,8,Groceries,East,1,6,4,1
2022-03-01,S004,P0005,1500.22,1415,1385,59.509166666666665,60.615,11.666666666666666,215.75,7,Furniture,North,4,1,5,2
2022-03-01,S004,P0006,2024.18,2012,1451,56.104166666666664,56.76,12.083333333333334,308.0,8,Electronics,North,5,4,0,3
2022-03-01,S004,P0007,1793.52,1761,1472,52.281666666666666,53.142500000000005,11.25,273.3333333333333,8,Electronics,East,6,2,3,1
2022-03-01,S004,P0008,1844.67,1790,1431,59.370000000000005,59.030833333333334,12.916666666666666,296.0,7,Electronics,East,2,3,2,5
2022-03-01,S004,P0009,1440.99,1433,1497,52.373333333333335,51.02166666666667,10.833333333333334,217.66666666666666,4,Electronics,West,2,2,6,2
2022-03-01,S004,P0010,1447.47,1439,1219,51.685,52.80416666666667,7.083333333333333,276.0833333333333,5,Electronics,West,3,3,4,2
2022-03-01,S004,P0011,2000.23,1901,1547,67.04833333333333,67.71833333333333,8.75,249.66666666666666,6,Clothing,West,1,6,1,4
2022-03-01,S004,P0012,1868.58,1805,1303,66.99916666666667,67.68833333333333,10.416666666666666,330.8333333333333,7,Groceries,North,3,1,5,3
2022-03-01,S004,P0013,1127.11,1024,1541,68.46,66.84083333333334,10.0,195.83333333333334,7,Clothing,South,2,4,3,3
2022-03-01,S004,P0014,2058.01,2007,1510,62.98666666666667,61.85166666666667,10.0,304.6666666666667,8,Groceries,East,4,1,3,4
2022-03-01,S004,P0015,1731.02,1674,1161,56.630833333333335,54.62083333333334,5.833333333333333,247.25,4,Groceries,South,3,5,1,3
2022-03-01,S004,P0016,1578.8,1486,1117,44.42333333333334,44.99166666666667,8.333333333333334,257.1666666666667,5,Groceries,East,4,1,3,4
2022-03-01,S004,P0017,934.52,876,1184,59.14333333333334,60.689166666666665,10.416666666666666,177.91666666666666,5,Toys,North,4,4,3,1
2022-03-01,S004,P0018,2025.1200000000001,1946,1356,48.333333333333336,47.61083333333334,9.166666666666666,264.1666666666667,4,Electronics,South,6,1,4,1
2022-03-01,S004,P0019,1917.6799999999998,1824,1148,50.81,50.699999999999996,11.25,325.8333333333333,7,Toys,North,5,1,3,3
2022-03-01,S004,P0020,1690.35,1599,1235,47.27333333333333,47.89833333333333,11.25,293.25,4,Clothing,East,3,4,3,2
2022-03-01,S005,P0001,1479.26,1428,1264,43.544999999999995,44.123333333333335,10.833333333333334,296.1666666666667,6,Groceries,North,2,1,6,3
2022-03-01,S005,P0002,1579.14,1497,1378,49.44416666666667,49.75416666666666,10.0,276.5833333333333,5,Electronics,North,3,3,3,3
2022-03-01,S005,P0003,1538.95,1433,1629,62.41416666666667,62.6475,14.166666666666666,346.3333333333333,5,Groceries,East,1,1,7,3
2022-03-01,S005,P0004,1384.17,1352,1339,47.916666666666664,46.44583333333333,12.083333333333334,302.3333333333333,5,Groceries,South,4,1,1,6
2022-03-01,S005,P0005,1332.94,1234,1368,59.95250000000001,59.42083333333333,12.083333333333334,260.75,8,Groceries,North,1,2,4,5
2022-03-01,S005,P0006,1407.35,1322,1354,50.662499999999994,50.73500000000001,7.5,200.25,5,Groceries,West,3,4,4,1
2022-03-01,S005,P0007,1266.75,1193,936,65.46583333333334,65.06333333333333,11.25,277.25,6,Clothing,West,3,5,2,2
2022-03-01,S005,P0008,1651.18,1679,1306,77.24333333333333,77.66666666666667,8.333333333333334,289.5,5,Electronics,South,3,2,4,3
2022-03-01,S005,P0009,1948.54,1863,1103,59.634166666666665,59.02666666666667,12.5,259.3333333333333,4,Electronics,West,1,3,4,4
2022-03-01,S005,P0010,1173.8400000000001,1147,1402,42.98416666666666,43.9375,12.5,231.08333333333334,7,Groceries,North,3,3,1,5
2022-03-01,S005,P0011,1728.05,1696,910,74.89999999999999,74.26583333333333,8.75,258.8333333333333,7,Groceries,North,5,5,1,1
2022-03-01,S005,P0012,1529.25,1465,1380,55.2925,55.62916666666666,10.416666666666666,287.75,7,Toys,North,1,5,4,2
2022-03-01,S005,P0013,1143.3,1119,1450,36.3675,36.060833333333335,11.666666666666666,240.58333333333334,4,Toys,South,4,1,3,4
2022-03-01,S005,P0014,1823.0300000000002,1773,1517,50.43333333333334,48.37833333333333,8.333333333333334,252.75,6,Toys,North,3,4,2,3
2022-03-01,S005,P0015,1977.51,1912,1606,61.538333333333334,60.57583333333333,9.166666666666666,250.83333333333334,4,Toys,South,3,2,4,3
2022-03-01,S005,P0016,1448.44,1392,1450,61.028333333333336,61.449999999999996,12.083333333333334,303.1666666666667,7,Clothing,North,2,5,4,1
2022-03-01,S005,P0017,1088.28,1013,1504,39.449999999999996,39.399166666666666,10.0,223.75,3,Toys,East,8,3,1,0
2022-03-01,S005,P0018,1433.77,1363,1074,53.99333333333333,52.38833333333333,7.5,321.3333333333333,8,Toys,North,2,2,3,5
2022-03-01,S005,P0019,2158.91,2077,1236,57.31916666666667,57.465833333333336,7.916666666666667,295.1666666666667,6,Toys,North,4,2,4,2
2022-03-01,S005,P0020,1647.29,1566,1273,65.54583333333333,64.70416666666667,9.166666666666666,286.9166666666667,5,Toys,South,2,1,7,2
2022-04-01,S001,P0001,1631.69,1602,1273,48.79583333333333,47.906666666666666,11.666666666666666,261.3333333333333,4,Groceries,South,6,2,1,3
2022-04-01,S001,P0002,1175.99,1126,1410,58.784166666666664,60.19083333333333,9.166666666666666,248.75,8,Electronics,North,1,4,5,2
2022-04-01,S001,P0003,1514.67,1400,1202,64.125,63.11416666666667,10.0,186.83333333333334,8,Toys,South,3,2,2,5
2022-04-01,S001,P0004,1556.2,1491,1663,50.41833333333333,50.134166666666665,6.25,286.3333333333333,7,Electronics,North,4,2,1,5
2022-04-01,S001,P0005,999.95,889,1342,56.48416666666666,56.652499999999996,10.833333333333334,220.83333333333334,3,Electronics,East,0,3,6,3
2022-04-01,S001,P0006,1836.21,1786,1500,61.754999999999995,61.68416666666667,12.083333333333334,226.08333333333334,8,Clothing,South,4,2,2,4
2022-04-01,S001,P0007,2051.0099999999998,1959,1279,58.745000000000005,58.89833333333333,12.083333333333334,303.8333333333333,5,Groceries,North,7,2,2,1
2022-04-01,S001,P0008,2524.47,2464,1535,66.24583333333334,66.615,13.333333333333334,362.0,4,Electronics,East,0,2,4,6
2022-04-01,S001,P0009,1090.93,992,1499,67.66416666666667,67.62916666666666,8.333333333333334,237.41666666666666,7,Groceries,North,6,2,0,4
2022-04-01,S001,P0010,1886.3400000000001,1846,1523,54.321666666666665,54.330000000000005,10.416666666666666,289.0833333333333,6,Toys,East,2,4,2,4
2022-04-01,S001,P0011,1050.19,978,1156,47.055,48.38666666666666,7.5,223.83333333333334,6,Toys,South,5,4,0,3
2022-04-01,S001,P0012,991.55,918,1612,56.22083333333333,55.29583333333333,10.0,188.16666666666666,7,Electronics,West,2,4,2,4
2022-04-01,S001,P0013,1382.02,1279,1409,59.13833333333334,59.185833333333335,13.333333333333334,195.58333333333334,7,Toys,North,5,2,1,4
2022-04-01,S001,P0014,1329.67,1319,1524,68.1975,68.4325,13.333333333333334,284.75,8,Clothing,East,4,3,2,3
2022-04-01,S001,P0015,2101.81,2048,1235,47.84166666666667,47.80583333333333,5.833333333333333,320.9166666666667,5,Electronics,West,4,1,5,2
2022-04-01,S001,P0016,1302.37,1271,1481,70.43833333333333,70.0275,10.833333333333334,199.66666666666666,6,Groceries,North,1,3,3,5
2022-04-01,S001,P0017,2011.47,1963,1317,56.76500000000001,57.21083333333333,14.166666666666666,303.1666666666667,3,Toys,West,4,1,5,2
2022-04-01,S001,P0018,2718.29,2645,932,52.15416666666667,51.645833333333336,11.666666666666666,320.25,6,Groceries,South,2,1,4,5
2022-04-01,S001,P0019,1859.3999999999999,1767,1483,39.165,40.3225,11.25,259.75,7,Toys,West,2,3,4,3
2022-04-01,S001,P0020,1300.07,1198,1558,56.865833333333335,56.72666666666667,9.166666666666666,280.0,3,Electronics,North,5,4,3,0
2022-04-01,S002,P0001,1090.04,1024,1018,55.63583333333333,56.916666666666664,9.583333333333334,256.25,3,Clothing,North,0,5,2,5
2022-04-01,S002,P0002,1757.8799999999999,1669,1418,42.035833333333336,42.093333333333334,9.583333333333334,267.0833333333333,8,Furniture,West,5,1,4,2
2022-04-01,S002,P0003,2394.81,2313,1360,55.78583333333333,56.6225,14.583333333333334,334.5833333333333,7,Toys,North,3,3,3,3
2022-04-01,S002,P0004,1506.49,1440,1148,51.98416666666666,51.47,8.333333333333334,265.75,9,Toys,East,1,2,6,3
2022-04-01,S002,P0005,2164.27,2139,1546,47.125,45.8125,10.0,298.4166666666667,5,Groceries,East,4,1,3,4
2022-04-01,S002,P0006,1504.93,1442,1520,62.6975,62.01416666666666,11.25,264.0833333333333,5,Clothing,West,3,1,4,4
2022-04-01,S002,P0007,1449.09,1409,1322,50.8325,51.86833333333333,7.916666666666667,252.91666666666666,8,Electronics,North,5,0,3,4
2022-04-01,S002,P0008,1655.72,1634,1331,46.13833333333333,46.05833333333334,10.0,236.08333333333334,5,Groceries,West,0,4,5,3
2022-04-01,S002,P0009,2339.06,2310,1080,48.785,49.15083333333333,9.166666666666666,275.9166666666667,3,Toys,East,4,4,2,2
2022-04-01,S002,P0010,2317.91,2244,1576,50.14333333333334,51.0225,13.75,331.25,4,Groceries,West,2,6,3,1
2022-04-01,S002,P0011,1707.92,1694,1495,48.75,48.80916666666667,11.666666666666666,315.5,5,Toys,North,3,4,3,2
2022-04-01,S002,P0012,1938.59,1809,1026,53.00416666666666,53.409166666666664,10.416666666666666,236.25,5,Electronics,North,5,2,3,2
2022-04-01,S002,P0013,1374.09,1249,1697,51.81166666666667,50.66583333333333,9.166666666666666,292.4166666666667,6,Electronics,East,4,1,4,3
2022-04-01,S002,P0014,1875.6200000000001,1797,1357,51.95083333333333,51.605,12.916666666666666,316.0833333333333,7,Toys,West,4,3,3,2
2022-04-01,S002,P0015,1698.98,1643,1138,54.09583333333333,55.3025,7.5,293.75,3,Toys,North,1,5,5,1
2022-04-01,S002,P0016,1159.4699999999998,1124,1393,58.33666666666667,59.1,9.583333333333334,243.91666666666666,5,Groceries,East,1,6,2,3
2022-04-01,S002,P0017,1094.95,1072,1374,53.88833333333333,55.35583333333333,10.416666666666666,223.58333333333334,7,Electronics,East,2,2,7,1
2022-04-01,S002,P0018,2093.18,2036,1376,53.76833333333334,52.57416666666666,9.166666666666666,277.9166666666667,9,Clothing,South,3,3,3,3
2022-04-01,S002,P0019,1357.37,1307,1229,66.27416666666666,66.47916666666667,11.25,286.1666666666667,4,Groceries,West,4,3,2,3
2022-04-01,S002,P0020,1671.35,1628,1336,54.2125,53.39166666666667,9.166666666666666,267.1666666666667,7,Furniture,East,1,5,4,2
2022-04-01,S003,P0001,1469.1,1377,1350,45.19833333333333,46.0025,12.5,266.0,5,Furniture,South,3,2,1,6
2022-04-01,S003,P0002,2304.83,2187,1426,50.79333333333333,50.565,11.666666666666666,299.8333333333333,6,Electronics,South,2,4,4,2
2022-04-01,S003,P0003,1234.75,1175,1523,45.982499999999995,47.599999999999994,12.5,328.0,5,Toys,North,2,4,3,3
2022-04-01,S003,P0004,1679.54,1621,1329,82.3125,81.78916666666667,12.916666666666666,307.0,5,Clothing,West,1,3,4,4
2022-04-01,S003,P0005,1657.75,1601,1579,46.87416666666667,46.7725,9.583333333333334,260.25,8,Groceries,North,2,3,5,2
2022-04-01,S003,P0006,2041.36,2003,1200,54.5725,55.031666666666666,9.166666666666666,313.1666666666667,9,Electronics,East,2,4,4,2
2022-04-01,S003,P0007,1780.73,1721,1398,59.711666666666666,59.42249999999999,9.166666666666666,282.5,7,Toys,North,4,2,5,1
2022-04-01,S003,P0008,2011.33,1938,1428,55.949999999999996,55.49916666666667,8.333333333333334,291.6666666666667,6,Toys,East,8,1,2,1
2022-04-01,S003,P0009,1654.1100000000001,1625,1342,42.770833333333336,42.435833333333335,12.916666666666666,322.0,7,Furniture,West,5,1,3,3
2022-04-01,S003,P0010,1582.89,1495,1142,54.64333333333334,55.525,8.333333333333334,295.0833333333333,9,Electronics,East,4,3,3,2
2022-04-01,S003,P0011,1596.86,1458,1004,65.25833333333334,64.60916666666667,11.25,249.75,6,Toys,East,3,2,1,6
2022-04-01,S003,P0012,1470.37,1463,1572,55.666666666666664,56.094166666666666,7.5,245.08333333333334,7,Electronics,North,3,2,4,3
2022-04-01,S003,P0013,1745.47,1701,1240,44.270833333333336,45.51,10.833333333333334,279.9166666666667,5,Furniture,East,4,3,2,3
2022-04-01,S003,P0014,1831.27,1769,1394,64.9525,63.546666666666674,8.75,341.25,7,Clothing,East,4,1,2,5
2022-04-01,S003,P0015,1839.3899999999999,1728,970,53.876666666666665,54.81916666666667,9.166666666666666,289.0833333333333,6,Electronics,East,3,5,2,2
2022-04-01,S003,P0016,1872.96,1836,1494,57.629999999999995,55.26583333333334,10.0,310.25,7,Furniture,West,2,0,3,7
